speed,speedForward,speedAbs,yaw,steer,surfaceMu,distToCenterline,progress,offTrack,posX,posY,heading0,heading1,heading2,curv0,curv1,curv2,ray0,ray1,ray2,ray3,ray4,ray5,ray6,ray7,ray8,ray9,ray10,ray11,ray12,ray13,ray14,ray15,ray16,ray17,ray18,ray19,ray20,ray21,ray22,ray23,ray24,ray25,ray26,ray27,ray28,ray29,ray30,ray31,targetThrottle,targetBrake,targetSteer,targetHandbrake,dt,carIndex,isAI,sourceTag
8.389718,8.389718,8.389718,-45.634407,-0.072869,1.200000,0.227512,0.256250,0,53.377666,-22.270197,-0.014024,-0.117735,-0.250949,-0.004761,-0.021577,-0.027218,0.208577,0.248391,0.556575,1.000000,0.769543,0.342819,0.170727,0.138348,0.230799,0.276964,0.620599,1.000000,0.693792,0.287753,0.143304,0.116125,0.212130,0.238301,0.533968,1.000000,0.787959,0.330555,0.164619,0.133399,0.234353,0.266874,0.597992,1.000000,0.712208,0.275489,0.137196,0.111176,0.435330,0.000000,-0.069207,0,0.016667,0,1,scripted_ai
8.392591,8.392591,8.392591,-45.637901,-0.069207,1.200000,0.132880,0.256250,0,53.369267,-22.409630,-0.011384,-0.116040,-0.249527,-0.003959,-0.021541,-0.027268,0.208106,0.249524,0.555419,1.000000,0.774949,0.347510,0.172125,0.139176,0.230328,0.278031,0.618872,1.000000,0.698287,0.292024,0.144642,0.116954,0.211815,0.239663,0.533470,1.000000,0.793044,0.334759,0.165809,0.134069,0.234037,0.268170,0.596923,1.000000,0.716382,0.279273,0.138326,0.111847,0.434509,0.000000,-0.065808,0,0.016667,0,1,scripted_ai
8.395356,8.395356,8.395356,-45.641224,-0.065808,1.200000,0.149917,0.256250,0,53.360416,-22.549082,-0.008878,-0.114522,-0.248285,-0.003164,-0.021538,-0.027338,0.207613,0.250664,0.554490,1.000000,0.780112,0.352195,0.173536,0.140025,0.229835,0.279108,0.617411,1.000000,0.702562,0.296301,0.145996,0.117803,0.211471,0.241019,0.533155,1.000000,0.797894,0.338975,0.167022,0.134769,0.233693,0.269463,0.596076,1.000000,0.720344,0.283081,0.139482,0.112547,0.433719,0.000000,-0.062644,0,0.016667,0,1,scripted_ai
8.398020,8.398020,8.398020,-45.644386,-0.062644,1.200000,0.257399,0.256250,0,53.351116,-22.688549,-0.006493,-0.113170,-0.247211,-0.002373,-0.021566,-0.027428,0.207097,0.251807,0.553764,1.000000,0.785044,0.356878,0.174963,0.140895,0.229319,0.280192,0.616187,1.000000,0.706632,0.300591,0.147367,0.118673,0.211096,0.242367,0.533003,1.000000,0.802522,0.343203,0.168258,0.135497,0.233318,0.270752,0.595426,1.000000,0.724110,0.286916,0.140663,0.113275,0.432958,0.000000,-0.059697,0,0.016667,0,1,scripted_ai
8.400584,8.400584,8.400584,-45.647400,-0.059697,1.200000,0.386044,0.256250,0,53.341370,-22.828028,-0.004214,-0.111973,-0.246294,-0.001580,-0.021625,-0.027536,0.206558,0.252952,0.553214,1.000000,0.789762,0.361563,0.176405,0.141787,0.228780,0.281281,0.615171,1.000000,0.710509,0.304895,0.148757,0.119565,0.210693,0.243705,0.532993,1.000000,0.806943,0.347449,0.169519,0.136252,0.232915,0.272035,0.594950,1.000000,0.727690,0.290781,0.141871,0.114030,0.432225,0.000000,-0.056950,0,0.016667,0,1,scripted_ai
8.403053,8.403053,8.403053,-45.650276,-0.056950,1.200000,0.520420,0.256250,0,53.331181,-22.967516,-0.002027,-0.110921,-0.245523,-0.000781,-0.021714,-0.027663,0.205997,0.254095,0.552821,1.000000,0.794280,0.366253,0.177864,0.142700,0.228219,0.282371,0.614339,1.000000,0.714209,0.309218,0.150166,0.120478,0.210260,0.245033,0.533105,1.000000,0.811173,0.351715,0.170803,0.137035,0.232482,0.273309,0.594623,1.000000,0.731102,0.294679,0.143105,0.114813,0.431520,0.000000,-0.054392,0,0.016667,0,1,scripted_ai
8.405431,8.405431,8.405431,-45.653023,-0.054392,1.200000,0.657044,0.256250,0,53.320557,-23.107010,0.000077,-0.110006,-0.244890,0.000031,-0.021832,-0.027806,0.205412,0.255236,0.552567,1.000000,0.798607,0.370953,0.179340,0.143634,0.227635,0.283461,0.613673,1.000000,0.717739,0.313561,0.151593,0.121411,0.209800,0.246349,0.533329,1.000000,0.815219,0.356002,0.172112,0.137845,0.232022,0.274575,0.594434,1.000000,0.734351,0.298611,0.144366,0.115623,0.430840,0.000000,-0.052001,0,0.016667,0,1,scripted_ai
8.407721,8.407721,8.407721,-45.655651,-0.052001,1.200000,0.563300,0.259375,0,53.309502,-23.246508,-0.033177,-0.137786,-0.244386,-0.009731,-0.024689,-0.027967,0.204806,0.256372,0.552435,1.000000,0.802763,0.372450,0.180834,0.144588,0.227028,0.284549,0.613151,1.000000,0.721118,0.317928,0.153041,0.122366,0.209311,0.247652,0.533645,1.000000,0.819100,0.360316,0.173445,0.138681,0.231533,0.275829,0.594361,1.000000,0.737456,0.302579,0.145653,0.116459,0.430186,0.000000,-0.084227,0,0.016667,0,1,scripted_ai
8.409925,8.409925,8.409925,-45.659912,-0.084227,1.200000,0.424743,0.259375,0,53.298000,-23.386009,-0.030037,-0.135530,-0.242257,-0.008994,-0.024593,-0.027946,0.204176,0.257090,0.549840,1.000000,0.811995,0.373240,0.182640,0.145636,0.226398,0.285190,0.609937,1.000000,0.729059,0.323811,0.154771,0.123414,0.208872,0.248639,0.531766,1.000000,0.827878,0.366112,0.174989,0.139536,0.231094,0.276739,0.591863,1.000000,0.744942,0.307805,0.147121,0.117313,0.429556,0.000000,-0.079930,0,0.016667,0,1,scripted_ai
8.412047,8.412047,8.412047,-45.663956,-0.079930,1.200000,0.287417,0.259375,0,53.286037,-23.525509,-0.027091,-0.133502,-0.240355,-0.008286,-0.024536,-0.027951,0.204433,0.257827,0.547558,1.000000,0.820951,0.373966,0.184456,0.146704,0.226655,0.285853,0.607078,1.000000,0.736753,0.329702,0.156515,0.124482,0.208401,0.249630,0.530149,1.000000,0.836389,0.371917,0.176555,0.140421,0.230623,0.277656,0.589670,1.000000,0.752191,0.313059,0.148615,0.118198,0.428950,0.000000,-0.075947,0,0.016667,0,1,scripted_ai
8.414091,8.414091,8.414091,-45.667797,-0.075947,1.200000,0.154738,0.259375,0,53.273605,-23.665005,-0.024323,-0.131685,-0.238663,-0.007602,-0.024516,-0.027980,0.205536,0.258579,0.545550,1.000000,0.829645,0.374633,0.186285,0.147794,0.227758,0.286536,0.604534,1.000000,0.744213,0.335606,0.158275,0.125571,0.207898,0.250621,0.528761,1.000000,0.844647,0.377738,0.178145,0.141336,0.230120,0.278578,0.587745,1.000000,0.759215,0.318346,0.150136,0.119114,0.428366,0.000000,-0.072251,0,0.016667,0,1,scripted_ai
8.416059,8.416059,8.416059,-45.671452,-0.072251,1.200000,0.066651,0.259375,0,53.260696,-23.804491,-0.021715,-0.130064,-0.237166,-0.006939,-0.024533,-0.028032,0.206624,0.259341,0.543781,1.000000,0.838096,0.375252,0.188129,0.148905,0.228847,0.287232,0.602264,1.000000,0.751456,0.336459,0.160053,0.126683,0.207361,0.251610,0.527571,1.000000,0.852672,0.381778,0.179760,0.142281,0.229584,0.279501,0.586054,1.000000,0.766032,0.323669,0.151684,0.120059,0.427804,0.000000,-0.068818,0,0.016667,0,1,scripted_ai
8.417953,8.417953,8.417953,-45.674934,-0.068818,1.200000,0.155348,0.259375,0,53.247314,-23.943964,-0.019249,-0.128625,-0.235848,-0.006292,-0.024585,-0.028106,0.207698,0.260109,0.542222,1.000000,0.846323,0.375826,0.189988,0.150038,0.229920,0.287939,0.600236,1.000000,0.758501,0.336827,0.161849,0.127816,0.206792,0.252592,0.526553,1.000000,0.860483,0.382114,0.181400,0.143256,0.229015,0.280422,0.584567,1.000000,0.772661,0.329035,0.153261,0.121034,0.427262,0.000000,-0.065625,0,0.016667,0,1,scripted_ai
8.419778,8.419778,8.419778,-45.678253,-0.065625,1.200000,0.288168,0.259375,0,53.233456,-24.083422,-0.016915,-0.127359,-0.234703,-0.005658,-0.024672,-0.028202,0.208755,0.260881,0.540852,1.000000,0.854329,0.376360,0.191864,0.151194,0.230978,0.288653,0.598426,1.000000,0.765350,0.337162,0.163664,0.128972,0.206191,0.253568,0.525691,1.000000,0.868080,0.382418,0.183066,0.144261,0.228413,0.281340,0.583266,1.000000,0.779101,0.334441,0.154866,0.122039,0.426741,0.000000,-0.062655,0,0.016667,0,1,scripted_ai
8.421535,8.421535,8.421535,-45.681423,-0.062655,1.200000,0.425664,0.259375,0,53.219124,-24.222860,-0.014697,-0.126252,-0.233715,-0.005034,-0.024793,-0.028318,0.209796,0.261655,0.539645,1.000000,0.862138,0.376861,0.193759,0.152373,0.232018,0.289370,0.596806,1.000000,0.772026,0.337471,0.165501,0.130150,0.205557,0.254535,0.524961,1.000000,0.875490,0.382698,0.184759,0.145295,0.227780,0.282250,0.582122,1.000000,0.785378,0.339896,0.156501,0.123073,0.426239,0.000000,-0.059891,0,0.016667,0,1,scripted_ai
8.423226,8.423226,8.423226,-45.684456,-0.059891,1.200000,0.564447,0.259375,0,53.204327,-24.362276,-0.012581,-0.125295,-0.232873,-0.004416,-0.024946,-0.028454,0.210819,0.262427,0.538580,1.000000,0.869769,0.377334,0.195673,0.153574,0.233041,0.290089,0.595351,1.000000,0.778546,0.337759,0.167359,0.131351,0.205248,0.255491,0.524346,1.000000,0.882728,0.382956,0.186479,0.146358,0.227470,0.283153,0.581117,1.000000,0.791506,0.343381,0.158165,0.124136,0.425756,0.000000,-0.057311,0,0.016667,0,1,scripted_ai
8.424855,8.424855,8.424855,-45.687355,-0.057311,1.200000,0.515728,0.262500,0,53.189072,-24.501669,-0.036604,-0.154345,-0.247030,-0.011202,-0.027382,-0.028061,0.211825,0.263197,0.537648,1.000000,0.877212,0.377779,0.197606,0.154797,0.234048,0.290808,0.594052,1.000000,0.784903,0.338025,0.169238,0.132574,0.206385,0.256436,0.523839,1.000000,0.889789,0.383195,0.188226,0.147448,0.228607,0.284048,0.580242,1.000000,0.797480,0.343441,0.159858,0.125226,0.425291,0.000000,-0.097210,0,0.016667,0,1,scripted_ai
8.426423,8.426423,8.426423,-45.692284,-0.097210,1.200000,0.375481,0.262500,0,53.173328,-24.641039,-0.032955,-0.151632,-0.244256,-0.010306,-0.027240,-0.027969,0.212707,0.263473,0.534017,1.000000,0.892563,0.379517,0.199974,0.156144,0.234929,0.291000,0.589808,1.000000,0.798346,0.339455,0.171513,0.133922,0.207488,0.257009,0.520915,1.000000,0.904468,0.384578,0.190274,0.148571,0.229711,0.284536,0.576706,1.000000,0.810250,0.344517,0.161814,0.126349,0.424843,0.000000,-0.092267,0,0.016667,0,1,scripted_ai
8.427933,8.427933,8.427933,-45.696960,-0.092267,1.200000,0.235230,0.262500,0,53.157082,-24.780380,-0.029536,-0.149182,-0.241739,-0.009444,-0.027141,-0.027905,0.213577,0.263777,0.530733,1.000000,0.907705,0.381184,0.202352,0.157514,0.235799,0.291222,0.585955,1.000000,0.811604,0.340827,0.173804,0.135292,0.208569,0.257592,0.518289,1.000000,0.918944,0.385903,0.192347,0.149726,0.230791,0.285038,0.573511,1.000000,0.822843,0.345547,0.163800,0.127504,0.424411,0.000000,-0.087695,0,0.016667,0,1,scripted_ai
8.429386,8.429386,8.429386,-45.701405,-0.087695,1.200000,0.095090,0.262500,0,53.140316,-24.919687,-0.026322,-0.146975,-0.239460,-0.008610,-0.027084,-0.027866,0.214433,0.264101,0.527752,1.000000,0.906437,0.382788,0.204744,0.158907,0.236655,0.291470,0.582444,1.000000,0.824692,0.342147,0.176112,0.136685,0.209625,0.258180,0.515920,1.000000,0.933236,0.387179,0.194448,0.150916,0.231848,0.285549,0.570612,1.000000,0.835275,0.346537,0.165815,0.128693,0.423996,0.000000,-0.083460,0,0.016667,0,1,scripted_ai
8.430786,8.430786,8.430786,-45.705635,-0.083460,1.200000,0.046222,0.262500,0,53.123024,-25.058956,-0.023291,-0.144991,-0.237400,-0.007797,-0.027067,-0.027853,0.215274,0.264440,0.525034,1.000000,0.902106,0.384339,0.207153,0.160324,0.237496,0.291738,0.579232,1.000000,0.837632,0.343423,0.178440,0.138102,0.210656,0.258767,0.513772,1.000000,0.940787,0.388413,0.196577,0.152139,0.232878,0.286065,0.567970,1.000000,0.847568,0.347497,0.167864,0.129916,0.423596,0.000000,-0.079529,0,0.016667,0,1,scripted_ai
8.432134,8.432134,8.432134,-45.709667,-0.079529,1.200000,0.186110,0.262500,0,53.105202,-25.198181,-0.020426,-0.143216,-0.235544,-0.007003,-0.027089,-0.027863,0.216098,0.264789,0.522547,1.000000,0.897666,0.385844,0.209581,0.161766,0.238320,0.292018,0.576282,1.000000,0.850439,0.344663,0.180790,0.139544,0.211661,0.259353,0.511818,1.000000,0.936303,0.389611,0.198736,0.153395,0.233883,0.286582,0.565553,1.000000,0.859734,0.348430,0.169945,0.131173,0.423211,0.000000,-0.075879,0,0.016667,0,1,scripted_ai
8.433432,8.433432,8.433432,-45.713512,-0.075879,1.200000,0.326440,0.262500,0,53.086845,-25.337360,-0.017711,-0.141636,-0.233878,-0.006222,-0.027148,-0.027895,0.216903,0.265145,0.520264,1.000000,0.893123,0.387308,0.212028,0.163232,0.239125,0.292310,0.573567,1.000000,0.863114,0.345869,0.183163,0.141010,0.212639,0.259933,0.510036,1.000000,0.931716,0.390779,0.200925,0.154685,0.234861,0.287098,0.563339,1.000000,0.871777,0.349341,0.172060,0.132462,0.422840,0.000000,-0.072491,0,0.016667,0,1,scripted_ai
8.434681,8.434681,8.434681,-45.717186,-0.072491,1.200000,0.466829,0.262500,0,53.067963,-25.476488,-0.015131,-0.140239,-0.232390,-0.005449,-0.027245,-0.027949,0.217689,0.265505,0.518162,1.000000,0.888484,0.388736,0.214497,0.164724,0.239912,0.292609,0.571057,1.000000,0.869832,0.347050,0.185560,0.142502,0.213590,0.260505,0.508403,1.000000,0.927037,0.391921,0.203146,0.156007,0.235812,0.287609,0.561299,1.000000,0.883716,0.350235,0.174209,0.133785,0.422483,0.000000,-0.069338,0,0.016667,0,1,scripted_ai
8.435884,8.435884,8.435884,-45.720699,-0.069338,1.200000,0.512298,0.265625,0,53.048553,-25.615564,-0.044272,-0.168313,-0.241838,-0.013741,-0.028784,-0.027491,0.218456,0.265866,0.516217,1.000000,0.883757,0.390134,0.216989,0.166241,0.240678,0.292911,0.568729,1.000000,0.864992,0.348209,0.187983,0.144019,0.214514,0.261069,0.506902,1.000000,0.922269,0.393042,0.205398,0.157362,0.236736,0.288114,0.559414,1.000000,0.895564,0.351117,0.176393,0.135140,0.422139,0.000000,-0.114508,0,0.016667,0,1,scripted_ai
8.437043,8.437043,8.437043,-45.726517,-0.114508,1.200000,0.374497,0.265625,0,53.028587,-25.754587,-0.039997,-0.164841,-0.238162,-0.012690,-0.028533,-0.027293,0.219099,0.265701,0.511600,1.000000,0.880502,0.393173,0.220048,0.167919,0.241321,0.292649,0.563489,1.000000,0.861550,0.350845,0.190928,0.145697,0.215417,0.261236,0.503004,1.000000,0.918948,0.395616,0.208059,0.158770,0.237639,0.288185,0.554893,1.000000,0.899997,0.353288,0.178939,0.136548,0.421808,0.000000,-0.108654,0,0.016667,0,1,scripted_ai
8.438159,8.438159,8.438159,-45.732033,-0.108654,1.200000,0.239972,0.265625,0,53.008038,-25.893551,-0.035998,-0.161677,-0.234789,-0.011682,-0.028330,-0.027127,0.219728,0.265570,0.507374,1.000000,0.877084,0.396135,0.223122,0.169622,0.241950,0.292428,0.558687,1.000000,0.857953,0.353418,0.193891,0.147400,0.216293,0.261418,0.499442,1.000000,0.915468,0.398130,0.210751,0.160218,0.238515,0.288277,0.550756,1.000000,0.896337,0.355412,0.181520,0.137995,0.421489,0.000000,-0.103247,0,0.016667,0,1,scripted_ai
8.439233,8.439233,8.439233,-45.737274,-0.103247,1.200000,0.120386,0.265625,0,52.986889,-26.032446,-0.032245,-0.158793,-0.231691,-0.010708,-0.028171,-0.026989,0.220341,0.265465,0.503483,1.000000,0.873516,0.399034,0.226213,0.171353,0.242563,0.292238,0.554261,1.000000,0.854214,0.355941,0.196876,0.149130,0.217140,0.261609,0.496170,1.000000,0.911839,0.400594,0.213476,0.161704,0.239363,0.288382,0.546948,1.000000,0.892538,0.357501,0.184139,0.139482,0.421183,0.000000,-0.098235,0,0.016667,0,1,scripted_ai
8.440267,8.440267,8.440267,-45.742260,-0.098235,1.200000,0.104818,0.265625,0,52.965130,-26.171268,-0.028715,-0.156169,-0.228849,-0.009764,-0.028054,-0.026878,0.220936,0.265381,0.499886,1.000000,0.869808,0.401877,0.229325,0.173111,0.243158,0.292074,0.550166,1.000000,0.850342,0.358419,0.199887,0.150888,0.217958,0.261804,0.493148,1.000000,0.908074,0.403017,0.216236,0.163230,0.240180,0.288497,0.543428,1.000000,0.888608,0.359559,0.186798,0.141008,0.420887,0.000000,-0.093594,0,0.016667,0,1,scripted_ai
8.441262,8.441262,8.441262,-45.747009,-0.093594,1.200000,0.216993,0.265625,0,52.942757,-26.310011,-0.025384,-0.153787,-0.226242,-0.008842,-0.027978,-0.026792,0.221510,0.265311,0.496546,1.000000,0.865969,0.404672,0.232460,0.174897,0.243733,0.291928,0.546360,1.000000,0.846346,0.360862,0.202924,0.152675,0.218744,0.261998,0.490345,1.000000,0.904179,0.405405,0.219033,0.164795,0.240966,0.288614,0.540159,1.000000,0.884556,0.361595,0.189497,0.142573,0.420603,0.000000,-0.089285,0,0.016667,0,1,scripted_ai
8.442221,8.442221,8.442221,-45.751541,-0.089285,1.200000,0.350434,0.265625,0,52.919769,-26.448669,-0.022232,-0.151626,-0.223852,-0.007939,-0.027941,-0.026731,0.222063,0.265251,0.493429,1.000000,0.862010,0.407428,0.235621,0.176713,0.244286,0.291795,0.542807,1.000000,0.842236,0.363276,0.205991,0.154491,0.219499,0.262188,0.487732,1.000000,0.900167,0.407767,0.221868,0.166399,0.241722,0.288733,0.537110,1.000000,0.880393,0.363615,0.192238,0.144176,0.420329,0.000000,-0.085286,0,0.016667,0,1,scripted_ai
8.443144,8.443144,8.443144,-45.755867,-0.085286,1.200000,0.488008,0.265625,0,52.896168,-26.587240,-0.019244,-0.149675,-0.221667,-0.007048,-0.027941,-0.026693,0.222594,0.265197,0.490511,1.000000,0.857936,0.410148,0.236664,0.178558,0.244816,0.291673,0.539481,1.000000,0.838016,0.365665,0.209087,0.156336,0.220222,0.262372,0.485286,1.000000,0.896041,0.410104,0.224742,0.168041,0.242445,0.288848,0.534256,1.000000,0.876122,0.365622,0.195021,0.145818,0.420065,0.000000,-0.081572,0,0.016667,0,1,scripted_ai
8.444033,8.444033,8.444033,-45.760006,-0.081572,1.200000,0.442534,0.268750,0,52.871956,-26.725719,-0.052075,-0.147917,-0.228445,-0.016185,-0.027978,-0.026356,0.223100,0.265145,0.487765,1.000000,0.853758,0.412842,0.237076,0.180433,0.245322,0.291555,0.536349,1.000000,0.833698,0.368039,0.211347,0.158211,0.220914,0.262547,0.482984,1.000000,0.891814,0.412427,0.227655,0.169721,0.243136,0.288957,0.531569,1.000000,0.871755,0.367623,0.197847,0.147499,0.419811,0.000000,-0.129208,0,0.016667,0,1,scripted_ai
8.444888,8.444888,8.444888,-45.766579,-0.129208,1.200000,0.315676,0.268750,0,52.847099,-26.864109,-0.047316,-0.143727,-0.223973,-0.015035,-0.027553,-0.026055,0.223495,0.264579,0.482610,1.000000,0.851221,0.417563,0.237940,0.182508,0.245718,0.290887,0.530596,1.000000,0.830938,0.372238,0.212113,0.160285,0.221602,0.262337,0.478521,1.000000,0.889198,0.416547,0.231102,0.171486,0.243824,0.288645,0.526507,1.000000,0.868915,0.371222,0.201155,0.149264,0.419567,0.000000,-0.122576,0,0.016667,0,1,scripted_ai
8.445712,8.445712,8.445712,-45.772812,-0.122576,1.200000,0.207891,0.268750,0,52.821571,-27.002398,-0.042870,-0.139876,-0.219837,-0.013933,-0.027181,-0.025787,0.223874,0.264051,0.477848,1.000000,0.848499,0.422215,0.238807,0.184612,0.246096,0.290262,0.525280,1.000000,0.828002,0.376387,0.212886,0.162390,0.222257,0.262145,0.474398,1.000000,0.886401,0.420617,0.234589,0.173296,0.244479,0.288355,0.521830,1.000000,0.865904,0.374788,0.204508,0.151074,0.419331,0.000000,-0.116442,0,0.016667,0,1,scripted_ai
8.446506,8.446506,8.446506,-45.778732,-0.116442,1.200000,0.162981,0.268750,0,52.795357,-27.140575,-0.038705,-0.136335,-0.216007,-0.012874,-0.026861,-0.025551,0.224231,0.263552,0.473424,1.000000,0.845606,0.426812,0.239681,0.186748,0.246453,0.289671,0.520343,1.000000,0.824903,0.380493,0.213670,0.164526,0.222878,0.261962,0.470568,1.000000,0.883435,0.424647,0.238118,0.175152,0.245101,0.288081,0.517486,1.000000,0.862732,0.378328,0.207907,0.152929,0.419105,0.000000,-0.110760,0,0.016667,0,1,scripted_ai
8.447269,8.447269,8.447269,-45.784363,-0.110760,1.200000,0.222942,0.268750,0,52.768444,-27.278637,-0.034794,-0.133082,-0.212461,-0.011850,-0.026587,-0.025343,0.224566,0.263074,0.469296,1.000000,0.842552,0.431360,0.240565,0.188916,0.246788,0.289107,0.515736,1.000000,0.821652,0.384565,0.214468,0.166694,0.223463,0.261783,0.466992,1.000000,0.880311,0.428646,0.239051,0.177052,0.245686,0.287815,0.513432,1.000000,0.859411,0.381851,0.211356,0.154830,0.418886,0.000000,-0.105490,0,0.016667,0,1,scripted_ai
8.448005,8.448005,8.448005,-45.789722,-0.105490,1.200000,0.335638,0.268750,0,52.740829,-27.416573,-0.031114,-0.130094,-0.209178,-0.010857,-0.026360,-0.025164,0.224876,0.262612,0.465427,1.000000,0.839346,0.435867,0.241461,0.191117,0.247098,0.288564,0.511420,1.000000,0.818257,0.388610,0.215281,0.168895,0.224011,0.261603,0.463638,1.000000,0.877039,0.432620,0.239662,0.178998,0.246234,0.287554,0.509631,1.000000,0.855950,0.385363,0.213482,0.156775,0.418676,0.000000,-0.100604,0,0.016667,0,1,scripted_ai
8.448712,8.448712,8.448712,-45.794834,-0.100604,1.200000,0.464132,0.268750,0,52.712517,-27.554379,-0.027639,-0.127351,-0.206136,-0.009887,-0.026177,-0.025010,0.225159,0.262161,0.461782,1.000000,0.836000,0.440343,0.242372,0.193351,0.247381,0.288035,0.507357,1.000000,0.814730,0.392637,0.216113,0.171129,0.224522,0.261419,0.460475,1.000000,0.873629,0.436577,0.240298,0.180987,0.246744,0.287293,0.506051,1.000000,0.852358,0.388870,0.214040,0.158765,0.418474,0.000000,-0.096060,0,0.016667,0,1,scripted_ai
8.449394,8.449394,8.449394,-45.799713,-0.096060,1.200000,0.462024,0.271875,0,52.683506,-27.692051,-0.061222,-0.151704,-0.221123,-0.018333,-0.026786,-0.025236,0.225415,0.261715,0.458334,1.000000,0.832523,0.444794,0.243299,0.195620,0.247637,0.287516,0.503518,1.000000,0.811077,0.396650,0.216965,0.173398,0.224995,0.261228,0.457480,1.000000,0.870090,0.440522,0.240962,0.183021,0.247217,0.287028,0.502664,1.000000,0.848644,0.392378,0.214628,0.160799,0.418279,0.000000,-0.142031,0,0.016667,0,1,scripted_ai
8.450050,8.450050,8.450050,-45.806950,-0.142031,1.200000,0.345719,0.271875,0,52.653763,-27.829588,-0.056025,-0.146794,-0.215943,-0.017138,-0.026247,-0.024849,0.225581,0.260812,0.452900,1.000000,0.830742,0.451617,0.244721,0.198121,0.247804,0.286505,0.497516,1.000000,0.809033,0.402808,0.218273,0.175898,0.225483,0.260698,0.452702,1.000000,0.868216,0.446577,0.241990,0.185174,0.247705,0.286392,0.497318,1.000000,0.846508,0.397768,0.215542,0.162952,0.418092,0.000000,-0.134598,0,0.016667,0,1,scripted_ai
8.450683,8.450683,8.450683,-45.813805,-0.134598,1.200000,0.255973,0.271875,0,52.623260,-27.966978,-0.051179,-0.142255,-0.211133,-0.016000,-0.025761,-0.024497,0.225725,0.259948,0.447850,1.000000,0.828749,0.458386,0.246148,0.200655,0.247947,0.285540,0.491940,1.000000,0.806790,0.408931,0.219591,0.178433,0.225931,0.260186,0.448260,1.000000,0.866135,0.452600,0.243041,0.187378,0.248153,0.285777,0.492350,1.000000,0.844176,0.403144,0.216484,0.165155,0.417911,0.000000,-0.127709,0,0.016667,0,1,scripted_ai
8.451291,8.451291,8.451291,-45.820305,-0.127709,1.200000,0.226917,0.271875,0,52.591988,-28.104212,-0.046653,-0.138060,-0.206667,-0.014913,-0.025325,-0.024179,0.225843,0.259114,0.443135,1.000000,0.826557,0.465110,0.247583,0.203224,0.248065,0.284610,0.486738,1.000000,0.804357,0.415025,0.220922,0.181002,0.226338,0.259682,0.444106,1.000000,0.863858,0.458597,0.244116,0.189632,0.248560,0.285178,0.487709,1.000000,0.841658,0.408512,0.217455,0.167409,0.417737,0.000000,-0.121329,0,0.016667,0,1,scripted_ai
8.451877,8.451877,8.451877,-45.826477,-0.121329,1.200000,0.278291,0.271875,0,52.559937,-28.241280,-0.042416,-0.134179,-0.202516,-0.013870,-0.024935,-0.023893,0.225932,0.258302,0.438709,1.000000,0.824180,0.471800,0.249031,0.205829,0.248155,0.283708,0.481859,1.000000,0.801748,0.421101,0.222270,0.183607,0.226702,0.259182,0.440203,1.000000,0.861399,0.464578,0.245219,0.191936,0.248925,0.284588,0.483354,1.000000,0.838968,0.413878,0.218458,0.169714,0.417570,0.000000,-0.115407,0,0.016667,0,1,scripted_ai
8.452441,8.452441,8.452441,-45.832348,-0.115407,1.200000,0.378679,0.271875,0,52.527103,-28.378172,-0.038438,-0.130585,-0.198653,-0.012865,-0.024589,-0.023635,0.225992,0.257506,0.434532,1.000000,0.821629,0.478465,0.250494,0.207274,0.248214,0.282827,0.477261,1.000000,0.798976,0.427168,0.223638,0.185052,0.227023,0.258680,0.436514,1.000000,0.858770,0.470552,0.246351,0.194291,0.249245,0.284001,0.479243,1.000000,0.836117,0.419255,0.219495,0.172069,0.417409,0.000000,-0.109896,0,0.016667,0,1,scripted_ai
8.452985,8.452985,8.452985,-45.837936,-0.109896,1.200000,0.499350,0.271875,0,52.493492,-28.514885,-0.034697,-0.127259,-0.195059,-0.011893,-0.024284,-0.023405,0.226020,0.256719,0.430576,1.000000,0.818915,0.485111,0.251974,0.207790,0.248242,0.281960,0.472910,1.000000,0.796048,0.433231,0.225026,0.185568,0.227299,0.258172,0.433013,1.000000,0.855981,0.476524,0.247514,0.196696,0.249521,0.283413,0.475347,1.000000,0.833114,0.424644,0.220566,0.174474,0.417253,0.000000,-0.104775,0,0.016667,0,1,scripted_ai
8.453507,8.453507,8.453507,-45.843262,-0.104775,1.200000,0.455820,0.275000,0,52.459110,-28.651413,-0.066674,-0.143559,-0.217233,-0.018876,-0.023891,-0.025200,0.226014,0.255939,0.426812,1.000000,0.816047,0.491743,0.253473,0.208347,0.248237,0.281103,0.468777,1.000000,0.792975,0.439294,0.226438,0.186124,0.227530,0.257655,0.429675,1.000000,0.853040,0.482500,0.248708,0.199150,0.249753,0.282820,0.471640,1.000000,0.829968,0.430051,0.221673,0.176928,0.417104,0.000000,-0.146225,0,0.016667,0,1,scripted_ai
8.454011,8.454011,8.454011,-45.850716,-0.146225,1.200000,0.352694,0.275000,0,52.423927,-28.787756,-0.061338,-0.138249,-0.211871,-0.017719,-0.023282,-0.024784,0.225943,0.254781,0.421532,1.000000,0.814831,0.501084,0.255487,0.209042,0.248166,0.279840,0.462991,1.000000,0.791468,0.447816,0.228328,0.186820,0.227791,0.256865,0.424979,1.000000,0.851722,0.490896,0.250293,0.201754,0.250013,0.281923,0.466438,1.000000,0.828359,0.437628,0.223133,0.179532,0.416960,0.000000,-0.138415,0,0.016667,0,1,scripted_ai
